DBN,School Name,Location Type,"Total Guidance Counselors (GC) & Social Workers (SW)


(includes GCs, SWs, ATRs, School Response Clinicians, High Needs Counselors, High Need SWs, Single Shepherds, Bridging the Gap SWs)",Total GC,Total SW,Full-time GC,Full-Time SW,Part-time GC,Part-Time SW,Bilingual GC,Bilingual SW,GC Serving More than One Location,SW Serving More than One Location,High Needs GC,High Needs SW,Bridging the Gap,School Response Clinician,Single Shepherd,Learning to Work,School Psychologist Providing Mandated Counseling,CBO Partner for Mental Health Support,2020-21 SY Enrollment,Ratio GC & SW,Ratio GC Only,Ratio SW Only
20K102,P.S. 102 The Bayview,Elementary,2.6,2,0.6,2,0.6,0,0,0,0,0,0,false,no,false,false,false,false,false,no,"1,291",497,646,"1,291"
20K104,P.S./I.S. 104 The Fort Hamilton School,K-8,1.6,1,0.6,1,0.6,0,0,0,1,0,0,false,no,false,false,false,false,false,no,"1,206",754,"1,206","1,206"
20K105,P.S. 105 The Blythebourne,Elementary,3.8,3,0.8,3,0.8,0,0,3,0,0,0,false,no,false,false,false,false,false,no,"1,360",358,453,"1,360"
20K112,P.S. 112 Lefferts Park,Elementary,2.4,1,1.4,1,1.4,0,0,0,0,0,0,false,ARPA funded,false,false,false,false,false,no,721,300,721,515
20K127,P.S. 127 Mckinley Park,Elementary,2.7,1,1.7,1,1.7,0,0,0,0,0,0,false,ARPA funded,false,false,false,false,false,no,521,193,521,306
20K160,P.S. 160 William T. Sampson,Elementary,4.0,3,1,3,1,0,0,0,0,0,0,false,no,false,false,false,false,false,no,"1,143",286,381,"1,143"
20K163,P.S. 163 Bath Beach,K-8,2.4,1,1.4,1,1.4,0,0,0,0,0,0,false,ARPA funded,false,false,false,false,false,no,616,257,616,440
20K164,P.S. 164 Caesar Rodney,Elementary,1.6,1,0.6,1,0.6,0,0,0,0,0,0,false,no,false,false,false,false,false,no,624,390,624,624
20K170,Ralph A. Fabrizio School,Elementary,2.3,2,0.3,2,0.3,0,0,0,0,0,0,false,no,false,false,false,false,false,no,969,421,485,969
20K176,P.S. 176 Ovington,Elementary,2.4,2,0.4,2,0.4,0,0,0,0,0,0,false,no,false,false,false,false,false,no,"1,148",478,574,"1,148"
20K179,P.S. 179 Kensington,Elementary,2.6,2,0.6,2,0.6,0,0,0,1,0,0,false,no,false,false,false,false,false,no,774,298,387,774
20K180,The SEEALL Academy,K-8,4.0,3,1,3,1,0,0,0,0,0,0,false,Tax levy funded,false,false,false,false,false,no,"1,036",259,345,"1,036"
20K185,P.S. 185 Walter Kassenbrock,Elementary,1.6,1,0.6,1,0.6,0,0,0,0,0,0,false,no,false,false,false,false,false,no,584,365,584,584
20K186,P.S. 186 Dr. Irving A Gladstone,Elementary,4.0,2,2,2,2,0,0,0,0,0,0,false,no,false,false,false,false,false,no,"1,056",264,528,528
20K187,The Christa McAuliffe School\I.S. 187,Junior High-Intermediate-Middle,3.0,2,1,2,1,0,0,0,0,0,0,false,no,false,true,false,false,false,no,990,330,495,990
20K192,P.S. 192 - The Magnet School for Math and Science Inquiry,K-8,3.4,2,1.4,2,1.4,0,0,0,0,0,0,true,Tax levy funded,false,false,false,false,false,no,643,189,322,459
20K200,P.S. 200 Benson School,Elementary,2.6,2,0.6,2,0.6,0,0,1,1,0,0,false,no,false,false,false,false,false,no,"1,337",514,669,"1,337"
20K201,J.H.S. 201 The Dyker Heights,Junior High-Intermediate-Middle,4.4,3,1.4,3,1.4,0,0,0,0,0,0,false,ARPA funded,false,false,false,false,false,no,"1,726",392,575,"1,233"
20K204,P.S. 204 Vince Lombardi,Elementary,2.6,2,0.6,2,0.6,0,0,0,0,0,0,false,no,false,false,false,false,false,no,"1,034",398,517,"1,034"
20K205,P.S. 205 Clarion,Elementary,2.6,2,0.6,2,0.6,0,0,0,1,0,0,false,no,false,false,false,false,false,no,"1,238",476,619,"1,238"
20K220,J.H.S. 220 John J. Pershing,Junior High-Intermediate-Middle,5.3,3.9,1.4,3,1.4,0.9,0,0,1,0,0,false,ARPA funded,false,false,false,false,false,no,"1,419",268,364,"1,014"
20K223,J.H.S. 223 The Montauk,Junior High-Intermediate-Middle,3.4,3,0.4,3,0.4,0,0,1,0,0,0,false,ARPA funded,false,false,false,false,false,no,888,261,296,888
20K227,J.H.S. 227 Edward B. Shallow,Junior High-Intermediate-Middle,6.2,5,1.2,5,1.2,0,0,0,0,0,0,false,ARPA funded,false,false,false,false,false,no,"1,536",248,307,"1,280"
20K229,P.S. 229 Dyker,K-8,2.4,2,0.4,2,0.4,0,0,0,0,0,0,false,no,false,false,false,false,false,no,"1,201",500,601,"1,201"
20K247,P.S. 247 Brooklyn,Elementary,2.4,1,1.4,1,1.4,0,0,0,0,0,0,false,ARPA funded,false,false,false,false,false,no,797,332,797,569
20K259,J.H.S. 259 William McKinley,Junior High-Intermediate-Middle,4.2,3,1.2,3,1.2,0,0,0,0,0,0,false,ARPA funded,false,false,false,false,false,no,"1,758",419,586,"1,465"
20K264,P.S. 264 Bay Ridge Elementary School For The Arts,Elementary,2.4,1,1.4,1,1.4,0,0,0,0,0,0,false,Tax levy funded,false,false,false,false,false,no,417,174,417,298
20K310,The School For Future Leaders,Elementary,2.0,1,1,1,1,0,0,1,0,0,0,false,ARPA funded,false,false,false,false,false,no,488,244,488,488
20K445,New Utrecht High School,High school,19.6,15,4.6,15,4.6,0,0,3,0,0,0,false,no,false,false,false,false,false,no,"3,572",182,238,777
20K485,High School of Telecommunication Arts and Technology,High school,6.8,5,1.8,5,1.8,0,0,1,1,0,0,false,no,false,false,false,false,false,no,"1,269",187,254,705
20K490,Fort Hamilton High School,High school,23.6,19.6,4,19,4,0.6,0,0,1,0,0,false,no,false,false,false,false,false,no,"4,678",198,239,"1,170"
20K503,P.S. 503: The School of Discovery,Elementary,1.8,1,0.8,1,0.8,0,0,0,0,0,0,false,no,false,false,false,false,false,no,857,476,857,857
20K505,Franklin Delano Roosevelt High School,High school,17.0,15,2,15,2,0,0,2,1,0,0,false,no,false,false,false,false,false,no,"3,304",194,220,"1,652"
20K506,P.S. 506: The School of Journalism & Technology,Elementary,2.6,2,0.6,2,0.6,0,0,0,1,0,0,false,no,false,false,false,false,false,no,667,257,334,667
20K609,Urban Assembly School for Leadership and Empowerment,Secondary School,3.0,2,1,2,1,0,0,0,0,0,0,false,ARPA funded,false,false,false,false,false,no,577,192,289,577
20K682,The Academy of Talented Scholars,Elementary,2.6,1,1.6,1,1.6,0,0,0,0,0,0,false,Tax levy funded,false,false,false,false,false,no,385,148,385,241
20K686,Brooklyn School of Inquiry,K-8,1.2,1,0.2,1,0.2,0,0,0,0,0,0,false,no,false,false,false,false,false,no,523,436,523,523
20K748,P.S. 748 Brooklyn School for Global Scholars,Elementary,2.0,1,1,1,1,0,0,0,0,0,0,false,ARPA funded,false,false,false,false,false,no,495,248,495,495
20K936,MS 936 Arts Off 3rd,Junior High-Intermediate-Middle,1.4,0.4,1,0,1,0.4,0,0,0,0,0,false,ARPA funded,false,false,false,false,false,no,148,106,148,148
20K939,Sunset School of Cultural Learning,Elementary,New school and small enrollment,0,0,0,0,0,0,0,0,0,0,false,no,false,false,false,false,false,no,65,na - see note in column D,na - see note in column D,na - see note in column D
20K971,"School of Math, Science, and Healthy Living",Elementary,2.2,1,1.2,1,1.2,0,0,0,0,0,0,false,ARPA funded,false,false,false,false,false,no,254,115,254,212
21K090,P.S. 90 Edna Cohen School,Elementary,2.4,1,1.4,1,1.4,0,0,0,0,0,0,false,ARPA funded,false,false,false,false,false,no,519,216,519,371
21K095,P.S. 095 The Gravesend,K-8,3.6,2,1.6,2,1.6,0,0,0,0,0,0,false,Tax levy funded,false,false,false,false,false,no,997,277,499,623
21K096,I.S. 096 Seth Low,Junior High-Intermediate-Middle,5.8,3.2,2.6,3,2.6,0.2,0,0,0,0,0,false,ARPA funded,false,false,false,false,false,no,814,140,254,313
21K097,P.S. 97 The Highlawn,Elementary,2.1,1.5,0.6,0,0.6,1.5,0,0,0,0,0,false,no,false,false,false,false,false,no,710,338,473,710
21K098,I.S. 98 Bay Academy,Junior High-Intermediate-Middle,4.6,3,1.6,3,1.6,0,0,0,0,0,0,false,no,false,false,false,false,false,no,"1,661",361,554,"1,038"
21K099,P.S. 099 Isaac Asimov,K-8,1.8,1,0.8,1,0.8,0,0,0,1,0,0,false,no,false,false,false,false,false,no,843,468,843,843
21K100,P.S. 100 The Coney Island School,Elementary,2.0,1,1,1,1,0,0,0,0,0,0,false,no,false,false,false,false,false,no,685,343,685,685
21K101,P.S. 101 The Verrazano,Elementary,3.0,1.6,1.4,1,1.4,0.6,0,0,1,0,0,false,no,false,false,false,false,false,no,966,322,604,690
21K121,P.S. 121 Nelson A. Rockefeller,K-8,3.2,2,1.2,2,1.2,0,0,0,0,0,0,false,Tax levy funded,false,false,false,false,false,no,315,98,158,263
21K128,P.S. 128 Bensonhurst,Elementary,2.4,1,1.4,1,1.4,0,0,0,0,0,0,false,Tax levy funded,false,false,false,false,false,no,424,177,424,303
21K153,P.S. 153 Homecrest,Elementary,2.2,1,1.2,1,1.2,0,0,0,2,0,0,false,no,false,false,false,false,false,no,546,248,546,455
21K177,P.S. 177 The Marlboro,Elementary,1.8,1,0.8,1,0.8,0,0,0,0,0,0,false,no,false,false,false,false,false,no,933,518,933,933
21K188,P.S. 188 Michael E. Berdy,Elementary,1.8,1,0.8,1,0.8,0,0,0,0,0,0,false,no,false,false,false,false,false,no,306,170,306,306
21K199,P.S. 199 Frederick Wachtel,Elementary,2.2,1,1.2,1,1.2,0,0,0,0,0,0,false,ARPA funded,false,false,false,false,false,no,535,243,535,446
21K209,P.S. 209 Margaret Mead,K-8,2.2,1,1.2,1,1.2,0,0,0,0,0,0,false,no,false,false,false,false,false,no,686,312,686,572
21K212,P.S. 212 Lady Deborah Moody,Elementary,1.8,0.6,1.2,0,1.2,0.6,0,0,1,0,0,false,no,false,false,false,false,false,no,609,338,609,507
21K215,P.S. 215 Morris H. Weiss,Elementary,2.0,2,0,2,0,0,0,0,0,0,0,false,no,false,false,false,false,false,no,752,376,376,752
21K216,P.S. 216 Arturo Toscanini,Elementary,1.6,1,0.6,1,0.6,0,0,0,0,0,0,false,no,false,false,false,false,false,no,697,436,697,697
21K225,P.S. K225 - The Eileen E. Zaglin,K-8,2.8,1,1.8,1,1.8,0,0,0,0,0,0,false,ARPA funded,false,false,false,false,false,no,954,341,954,530
21K226,P.S. 226 Alfred De B. Mason,K-8,3.4,2,1.4,2,1.4,0,0,0,0,0,0,false,ARPA funded,false,false,false,false,false,no,943,277,472,674
21K228,I.S. 228 David A. Boody,Junior High-Intermediate-Middle,3.9,1,2.9,1,2,0,0.9,0,0,0,0,false,no,false,false,false,false,false,no,"1,591",408,"1,591",549
21K238,P.S. 238 Anne Sullivan,K-8,2.6,2,0.6,2,0.6,0,0,0,1,0,0,false,no,false,false,false,false,false,no,607,233,304,607
21K239,Mark Twain I.S. 239 for the Gifted & Talented,Junior High-Intermediate-Middle,2.6,2,0.6,2,0.6,0,0,1,0,0,0,false,no,false,false,false,false,false,no,"1,334",513,667,"1,334"
21K253,P.S. 253,Elementary,1.6,1,0.6,1,0.6,0,0,0,1,0,0,false,no,false,false,false,false,false,no,869,543,869,869
21K281,I.S. 281 Joseph B Cavallaro,Junior High-Intermediate-Middle,4.6,3,1.6,3,1.6,0,0,0,0,0,0,false,no,false,false,false,false,false,no,"1,189",258,396,743
21K288,P.S. 288 The Shirley Tanyhill,K-8,3.0,2,1,2,1,0,0,0,1,0,0,false,no,false,false,false,false,false,no,550,183,275,550
21K303,I.S. 303 Herbert S. Eisenberg,Junior High-Intermediate-Middle,2.2,1,1.2,1,1.2,0,0,0,0,0,0,false,Tax levy funded,false,false,false,false,false,no,525,239,525,437
21K329,P.S. 329 Surfside,Elementary,1.4,1,0.4,1,0.4,0,0,0,0,0,0,false,no,false,false,false,false,false,no,357,255,357,357
21K337,International High School at Lafayette,High school,3.2,2,1.2,2,1.2,0,0,0,0,0,0,false,no,false,false,false,false,false,no,317,99,159,264
21K344,Rachel Carson High School for Coastal Studies,High school,5.0,4,1,4,1,0,0,0,0,0,0,false,no,false,true,false,false,false,no,574,115,144,574
21K348,High School of Sports Management,High school,1.2,1,0.2,1,0.2,0,0,0,0,0,0,false,no,false,false,false,false,false,no,277,231,277,277
21K410,Abraham Lincoln High School,High school,10.2,7,3.2,7,3.2,0,0,0,0,0,0,false,no,false,false,false,false,false,no,"1,817",178,260,568
21K468,Kingsborough Early College School,Secondary School,1.2,1,0.2,1,0.2,0,0,0,0,0,0,false,no,false,false,false,false,false,no,754,628,754,754
21K525,Edward R. Murrow High School,High school,17.2,15.4,1.8,15,1.8,0.4,0,2,0,0,0,false,no,false,false,false,false,false,no,"3,691",215,240,"2,051"
21K540,John Dewey High School,High school,12.4,11.6,0.8,11,0.8,0.6,0,0,0,0,0,false,no,false,false,false,false,false,no,"2,276",184,196,"2,276"
21K559,Life Academy High School for Film and Music,High school,2.2,2,0.2,2,0.2,0,0,0,0,0,0,false,no,false,false,false,false,false,no,254,115,127,254
21K572,Leaders High School,High school,4.2,1,3.2,1,3.2,0,0,0,0,0,0,false,no,false,false,false,false,false,no,400,95,400,125
21K620,William E. Grady Career and Technical Education High School,High school,6.0,4,2,4,2,0,0,0,0,0,0,false,no,false,false,false,false,false,no,511,85,128,256
21K690,Brooklyn Studio Secondary School,Secondary School,6.8,6.8,0,6,0,0.8,0,0,0,0,0,false,no,false,true,false,false,false,no,963,142,142,963
21K728,Liberation Diploma Plus,High school,3.0,2,1,2,1,0,0,1,0,0,0,false,Tax levy funded,false,false,false,true,false,no,213,71,107,213
22K014,J.H.S. 014 Shell Bank,Junior High-Intermediate-Middle,3.2,3,0.2,3,0.2,0,0,0,0,0,0,false,no,false,true,false,false,false,no,528,165,176,528
22K052,P.S. 052 Sheepshead Bay,Elementary,2.2,0.6,1.6,0,1.6,0.6,0,0,0,0,0,false,no,true,false,false,false,false,no,762,346,762,476
22K078,J.H.S. 078 Roy H. Mann,Junior High-Intermediate-Middle,2.4,2,0.4,2,0.4,0,0,0,0,0,0,false,no,false,false,false,false,false,no,511,213,256,511
22K109,P.S. 109,K-8,3.6,2,1.6,2,1.6,0,0,0,0,0,0,false,no,true,false,false,false,false,no,506,141,253,316
22K119,P.S. 119 Amersfort,Elementary,1.8,0.4,1.4,0,1.4,0.4,0,0,0,0,0,false,ARPA funded,false,false,false,false,false,no,423,235,423,302
22K134,P.S. K134,Elementary,2.4,1,1.4,1,1.4,0,0,0,0,0,0,false,ARPA funded,false,false,false,false,false,no,571,238,571,408
22K139,P.S. 139 Alexine A. Fenty,Elementary,3.0,2,1,2,0.2,0,0.8,0,0,0,0.2,false,no,false,false,false,false,false,no,834,278,417,834
22K152,School of Science & Technology,Elementary,1.8,1,0.8,1,0.8,0,0,0,0,0,0,false,no,false,false,false,false,false,no,558,310,558,558
22K193,P.S. 193 Gil Hodges,Elementary,2.8,1,1.8,1,1.8,0,0,0,1,0,0,false,no,false,false,false,false,false,no,585,209,585,325
22K194,P.S. 194 Raoul Wallenberg,Elementary,1.4,1,0.4,1,0,0,0.4,0,0,0,0.4,false,no,false,false,false,false,false,no,505,361,505,505
22K195,P.S. 195 Manhattan Beach,Elementary,1.2,0,1.2,0,1.2,0,0,0,0,0,0,false,ARPA funded,false,false,false,false,false,no,401,334,401,334
22K197,P.S. 197 - The Kings Highway Academy,Elementary,2.8,1,1.8,1,1.8,0,0,0,0,0,0,false,ARPA funded,false,false,false,false,false,no,855,305,855,475
22K198,P.S. 198 Brooklyn,Elementary,1.6,1,0.6,1,0.6,0,0,0,0,0,0,false,no,false,false,false,false,false,no,326,204,326,326
22K203,P.S. 203 Floyd Bennett School,Elementary,1.8,1,0.8,1,0.8,0,0,0,0,0,0,false,no,false,false,false,false,false,no,543,302,543,543
22K206,P.S. 206 Joseph F Lamb,K-8,4.6,3,1.6,3,1.6,0,0,0,0,0,0,false,no,false,false,false,false,false,no,"1,517",330,506,948
22K207,P.S. 207 Elizabeth G. Leary,K-8,2.0,2,0,2,0,0,0,0,0,0,0,false,no,false,false,false,false,false,no,"1,016",508,508,"1,016"
22K217,P.S. 217 Colonel David Marcus School,Elementary,1.6,1,0.6,1,0.6,0,0,0,1,0,0,false,no,false,false,false,false,false,no,"1,049",656,"1,049","1,049"
22K222,P.S. 222 Katherine R. Snyder,Elementary,2.8,1,1.8,1,1.8,0,0,0,0,0,0,false,no,false,false,false,false,false,no,779,278,779,433
22K234,J.H.S. 234 Arthur W. Cunningham,Junior High-Intermediate-Middle,4.2,3,1.2,3,1.2,0,0,0,0,0,0,false,ARPA funded,false,false,false,false,false,no,"1,406",335,469,"1,172"
22K236,P.S. 236 Mill Basin,Elementary,2.4,1,1.4,1,1.4,0,0,0,0,0,0,false,ARPA funded,false,false,false,false,false,no,565,235,565,404
22K240,Andries Hudde,Junior High-Intermediate-Middle,3.2,2,1.2,2,1.2,0,0,0,0,0,0,false,ARPA funded,false,false,false,false,false,no,584,183,292,487
22K245,P.S. 245,Elementary,2.2,1,1.2,1,1.2,0,0,0,0,0,0,false,ARPA funded,false,false,false,false,false,no,259,118,259,216
22K251,P.S. 251 Paerdegat,Elementary,1.6,1,0.6,1,0.6,0,0,0,0,0,0,false,no,false,false,false,false,false,no,390,244,390,390
22K254,P.S. 254 Dag Hammarskjold,Elementary,2.4,1,1.4,1,1.4,0,0,0,0,0,0,false,ARPA funded,false,false,false,false,false,no,680,283,680,486
22K255,P.S. 255 Barbara Reing School,Elementary,2.8,2,0.8,2,0.8,0,0,0,0,0,0,false,no,false,false,false,false,false,no,801,286,401,801
22K277,P.S. 277 Gerritsen Beach,Elementary,2.4,1,1.4,1,1.4,0,0,0,0,0,0,false,ARPA funded,false,false,false,false,false,no,364,152,364,260
22K278,J.H.S. 278 Marine Park,Junior High-Intermediate-Middle,6.4,5,1.4,5,1.4,0,0,0,0,0,0,false,no,false,false,false,false,false,no,"1,261",197,252,901
22K312,P.S. 312 Bergen Beach,Elementary,2.8,1,1.8,1,1.8,0,0,0,0,0,0,false,no,false,false,false,false,false,no,704,251,704,391
22K315,P.S. K315,Elementary,1.8,1,0.8,1,0.8,0,0,0,1,0,0,false,no,false,false,false,false,false,no,555,308,555,555
22K326,P.S. 326,Early Childhood,2.2,1,1.2,1,1.2,0,0,0,0,0,0,false,ARPA funded,false,false,false,false,false,no,142,65,142,118
22K361,P.S. 361 East Flatbush Early Childhood School,Elementary,2.8,2,0.8,2,0.8,0,0,0,1,0,0,false,no,false,false,false,false,false,no,483,173,242,483
22K381,I. S. 381,Junior High-Intermediate-Middle,2.0,1,1,1,1,0,0,0,0,0,0,false,ARPA funded,false,false,false,false,false,no,316,158,316,316
22K405,Midwood High School,High school,19.4,16,3.4,16,3.4,0,0,0,0,0,0,false,no,false,false,false,false,false,no,"4,109",212,257,"1,209"
22K425,James Madison High School,High school,20.2,18.4,1.8,18,1.8,0.4,0,2,0,0,0,false,no,false,false,false,false,false,no,"3,851",191,209,"2,139"
22K535,Leon M. Goldstein High School for the Sciences,High school,5.0,4,1,4,1,0,0,0,0,0,0,false,no,false,false,false,false,false,no,"1,002",200,251,"1,002"
22K555,Brooklyn College Academy,High school,4.0,3,1,3,1,0,0,0,0,0,0,false,no,false,false,false,false,false,no,661,165,220,661
22K611,Origins High School,High school,3.2,3,0.2,3,0.2,0,0,1,0,0,0,true,no,false,false,false,false,false,no,413,129,138,413
22K630,Professional Pathways High School,High school,3.2,2,1.2,2,1.2,0,0,0,0,0,0,false,ARPA funded,false,false,false,true,false,no,184,58,92,153
22K889,P.S. 889,Elementary,2.0,1,1,1,1,0,0,0,0,0,0,false,ARPA funded,false,false,false,false,false,no,253,127,253,253
22K890,M.S. 890,Junior High-Intermediate-Middle,2.0,1,1,1,1,0,0,0,0,0,0,false,ARPA funded,false,false,false,false,false,no,289,145,289,289
23K041,P.S. 041 Francis White,K-8,3.6,2,1.6,2,1.6,0,0,0,0,0,0,false,no,false,false,true,false,false,no,290,81,145,181
23K137,P.S./I.S. 137 Rachel Jean Mitchell,Elementary,2.2,1,1.2,1,1.2,0,0,0,0,0,0,false,no,true,false,false,false,false,no,174,79,174,145
23K150,P.S. 150 Christopher,Elementary,2.4,1,1.4,1,1.4,0,0,0,0,0,0,false,Tax levy funded,false,false,false,false,false,no,162,68,162,116
23K155,P.S./ I.S. 155 Nicholas Herkimer,K-8,3.8,2,1.8,2,1.8,0,0,1,0,0,0,false,no,true,false,true,false,false,no,341,90,171,189
23K156,P.S. 156 Waverly,Elementary,2.3,1,1.3,1,1.3,0,0,0,0,0,0,false,ARPA funded,false,false,false,false,false,no,518,225,518,398
23K165,P.S. 165 Ida Posner,Elementary,1.0,0,1,0,1,0,0,0,0,0,0,false,ARPA funded,false,false,false,false,false,"Partnership with Children, Inc.",235,235,235,235
23K178,P.S. 178 Saint Clair Mckelway,K-8,2.4,0,2.4,0,2.4,0,0,0,0,0,0,false,no,false,false,true,false,false,no,280,117,280,117
23K184,P.S. 184 Newport,K-8,4.6,3,1.6,3,1.6,0,0,0,0,0,0,false,no,false,false,true,false,false,no,458,100,153,286
23K284,"The Gregory Jocko Jackson School of Sports, Art, and Technology",Elementary,1.6,1,0.6,1,0.6,0,0,0,0,0,0,false,no,false,false,false,false,false,"Partnership with Children, Inc.",264,165,264,264
23K298,P.S. 298 Dr. Betty Shabazz,Elementary,0.9,0,0.9,0,0.3,0,0.6,0,0,0,0,false,no,false,false,false,false,false,"Partnership with Children, Inc.",291,291,291,291
23K323,P.S./I.S. 323,K-8,3.0,1,2,1,2,0,0,0,0,0,0,false,no,false,false,true,false,false,no,505,168,505,253
23K327,P.S. 327 Dr. Rose B. English,Elementary,3.6,2,1.6,2,1.6,0,0,0,0,0,0,false,no,true,false,false,false,false,no,267,74,134,167
23K363,Brownsville Collaborative Middle School,Junior High-Intermediate-Middle,3.3,2,1.3,2,1.3,0,0,1,0,0,0,false,no,false,false,true,false,false,no,265,80,133,204
23K392,I.S. 392,Junior High-Intermediate-Middle,4.3,2,2.3,2,2.3,0,0,0,0,0,0,false,no,false,false,true,false,false,no,326,76,163,142
23K401,Christopher Avenue Community School,Elementary,2.6,1,1.6,1,1.6,0,0,0,1,0,0,false,no,true,false,false,false,false,no,283,109,283,177
23K446,Riverdale Avenue Community School,Elementary,2.3,0,2.3,0,2.3,0,0,0,0,0,0,false,no,true,false,false,false,false,no,309,134,309,134
23K493,Brooklyn Collegiate: A College Board School,High school,7.0,5,2,5,2,0,0,0,0,0,0,false,no,false,false,true,false,false,no,368,53,74,184
23K514,Frederick Douglass Academy VII High School,High school,3.2,2,1.2,2,1.2,0,0,0,0,0,0,false,no,false,false,true,false,false,no,142,44,71,118
23K518,Kappa V (Knowledge and Power Preparatory Academy),Junior High-Intermediate-Middle,3.2,2,1.2,2,1.2,0,0,0,0,0,0,false,no,false,false,true,false,false,no,133,42,67,111
23K522,Mott Hall IV,Junior High-Intermediate-Middle,3.1,2,1.1,2,1.1,0,0,0,0,0,0,true,no,false,false,true,false,false,no,131,42,66,119
23K599,Brooklyn Landmark Elementary School,Elementary,2.4,1,1.4,1,1.4,0,0,0,0,0,0,false,no,false,false,false,false,false,no,413,172,413,295
23K643,Brooklyn Democracy Academy,High school,4.2,2,2.2,2,2.2,0,0,0,0,0,0,false,no,false,false,true,true,false,no,147,35,74,67
23K644,Eagle Academy for Young Men II,Secondary School,7.1,5,2.1,5,2.1,0,0,0,0,0,0,false,no,false,false,true,false,false,no,620,87,124,295
23K647,Metropolitan Diploma Plus High School,High school,3.2,2,1.2,2,1.2,0,0,0,0,0,0,false,no,false,false,true,true,false,no,209,65,105,174
23K664,Brooklyn Environmental Exploration School (BEES),Junior High-Intermediate-Middle,3.2,1,2.2,1,2.2,0,0,0,0,0,0,true,no,false,false,true,false,false,no,172,54,172,78
